genre,url
"[Action Adventure, Modern, Open-World]",metal-gear-solid-v-the-phantom-pain
"[Role-Playing, General]",metalheart-replicants-rampage
"[Puzzle, Action]",metrico+
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",metro-2033
"[Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi]",metro-redux
"[Action, Shooter, First-Person, Sci-Fi, Arcade]",metro-2033-redux
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",metro-last-light
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",metro-last-light---faction-pack
"[Action, Shooter, First-Person, Sci-Fi, Arcade]",metro-last-light-redux
"[Action, General]",metrocide
"[Miscellaneous, Rhythm, Music]",mevo-the-grooveriders
"[Adventure, 3D, First-Person, Sci-Fi]",miasmata
"[Driving, Racing, Arcade, Kart, Other, Kart]",michael-schumacher-racing-world-kart-2002
"[Driving, Racing, Arcade, Kart, Other]",michael-schumachers-kart-challenge-2005
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",micro-commandos
"[Driving, Racing, Arcade, Arcade, Automobile]",micro-machines-v4
"[Racing, General, Arcade, Automobile]",micro-machines-world-series
"[Simulation, Flight, Modern Jet, Modern Jet, Combat]",microsoft-flight
"[Simulation, Flight, Civilian Plane, Civilian]",microsoft-flight-simulator-2004-a-century-of-flight
"[Simulation, Flight, Modern Jet, Modern Jet, Combat]",microsoft-flight-simulator-x
"[Sports, Traditional, Individual, Golf, Sim, Sim]",microsoft-golf-2001-edition
"[Simulation, Train, Vehicle, Train]",microsoft-train-simulator
"[Fantasy, Action Adventure, Fantasy, Open-World]",middle-earth-shadow-of-mordor
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",midnight-club-ii
"[Action Adventure, Horror, Horror, Survival]",midnight-nowhere
"[Driving, Racing, Mission-based, Arcade, Mission-based, Automobile]",midtown-madness-2
"[Miscellaneous, Compilation, Compilation]",midway-arcade-treasures-deluxe-edition
"[Fantasy, Strategy, Turn-Based, General, Fantasy]",might-magic-x-legacy
"[Role-Playing, General, General]",might-magic-clash-of-heroes
"[Strategy, Turn-Based, General, General, Card Battle]",might-magic-duel-of-champions
"[Role-Playing, Strategy, Turn-Based, General, Fantasy, General, Fantasy]",might-magic-heroes-vi
"[Strategy, Turn-Based, Fantasy, General]",might-magic-heroes-vi---shades-of-darkness
"[Fantasy, Strategy, Turn-Based, General]",might-magic-heroes-vii
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",might-and-magic-ix
"[Platformer, 2D, Action, Platformer, 2D]",mighty-no-9
"[Action, Platformer, 2D]",mighty-switch-force!-hyper-drive-edition
"[Action, Shooter, Platformer, Shooter, Scrolling, 2D, Shoot-'Em-Up, Vertical]",militant
"[Adventure, Point-and-Click]",milkmaid-of-the-milky-way
"[Action, Shooter, First-Person, Sci-Fi, Arcade]",mind-path-to-thalamus
"[Action Adventure, Adventure, 3D, Sandbox, First-Person, Fantasy, Fantasy]",minecraft
"[Action Adventure, Adventure, General, Point-and-Click, Linear]",minecraft-story-mode---episode-1-the-order-of-the-stone
"[Action Adventure, Adventure, General, Point-and-Click, Linear]",minecraft-story-mode---episode-2-assembly-required
"[Action Adventure, Adventure, General, Point-and-Click, Linear]",minecraft-story-mode---episode-3-the-last-place-you-look
"[Action Adventure, Adventure, Point-and-Click, Linear]",minecraft-story-mode---episode-4-a-block-and-a-hard-place
"[Action Adventure, Adventure, Point-and-Click, Linear]",minecraft-story-mode---episode-5-order-up!
"[Action Adventure, Adventure, Point-and-Click, Linear]",minecraft-story-mode---episode-6-a-portal-to-mystery
"[Action Adventure, Adventure, Point-and-Click, Linear]",minecraft-story-mode---episode-7-access-denied
"[Adventure, Point-and-Click]",minecraft-story-mode-season-two---episode-1-hero-in-residence
"[Action, Simulation, Shooter, Sci-Fi, Space, Third-Person, Small Spaceship, Combat, Sci-Fi]",miner-wars-2081
"[Strategy, City Building, Management, Modern, Government]",mini-metro
"[Action Adventure, Adventure, General, Fantasy, General, Fantasy]",mini-ninjas
"[Adventure, Visual Novel]",miniature-garden
"[Action, General]",minimum
"[Action, Shooter, First-Person, Tactical]",mirage-arcane-warfare
"[Action, Shooter, First-Person, Modern, Action Adventure, Modern, General, Modern]",mirrors-edge
"[Action, Shooter, First-Person, Modern, Modern, Modern, Action Adventure, General]",mirrors-edge-catalyst
"[Miscellaneous, Puzzle, General, Puzzle, General]",mirrormoon-ep
"[Adventure, Point-and-Click]",missing-an-interactive-thriller---episode-one
"[Adventure, General, General]",missing-since-january
"[Strategy, General, General]",mission-humanity
"[Role-Playing, Action RPG, Action RPG]",mistmare
"[Sports, Traditional, Baseball, Sim]",mlb-dugout-heroes
"[Sports, Traditional, Team, Baseball, Management, Management, Sim]",mlb-front-office-manager
"[Simulation, Driving, Car Combat, Car Combat, Vehicle, Combat]",mobile-forces
"[Adventure, General, Point-and-Click]",moebius-empire-rising
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Logic, Logic]",mole-control
"[Action, General]",momodora-reverie-under-the-moonlight
"[Adventure, General, General]",monaco-whats-yours-is-mine
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",monday-night-combat
"[Adventure, General, General, Point-and-Click]",monkey-island-2-special-edition-lechucks-revenge
"[Action, Platformer, 2D]",monochroma
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",monolith
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",monopoly-tycoon
"[Strategy, Driving, Breeding/Constructing, General]",monster-garage
"[Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical]",monster-madness-battle-for-suburbia
"[Role-Playing, Action RPG]",monster-slayers
"[Action Adventure, Sci-Fi, Sci-Fi, General]",monsters-vs-aliens
"[Action Adventure, Horror, Horror]",montagues-mount
"[First-Person, Adventure, 3D]",monumental
"[Role-Playing, Action RPG]",moon-hunters
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",moonbase-commander
"[Strategy, Turn-Based, General, Fantasy, Tactics]",mordheim-city-of-the-damned
"[Role-Playing, Action RPG, Action RPG]",mornings-wrath
"[Adventure, Point-and-Click]",morningstar-descent-to-deadrock
"[Action, Miscellaneous, Fighting, Fighting, Compilation, 2D, 2D]",mortal-kombat-komplete-edition
"[Action, Fighting, 2D, 3D]",mortal-kombat-x
"[Action, Fighting, 2D]",mortal-kombat-xl
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",mortyr-2
"[Strategy, Real-Time, Historic, Historic]",moscow-to-berlin-red-siege
"[Action, Beat-'Em-Up, 2D]",mother-russia-bleeds
"[Driving, Racing, Arcade, Motorcycle, Other, Motocross, Motocross]",moto-racer-3
"[Racing, Arcade, Other]",moto-racer-4
"[Driving, Racing, Arcade, Motorcycle, Other, Motocross, Motocross]",motocross-mania
"[Driving, Racing, Simulation, Motorcycle, Automobile, Street, Street]",motogp-08
"[Driving, Racing, Simulation, Motorcycle, Automobile, Street]",motogp-14
"[Driving, Racing, Simulation, Motorcycle, Automobile, Street, Street]",motogp-2
"[Driving, Racing, Simulation, Motorcycle, Automobile, Street, Street]",motogp-3-ultimate-racing-technology
"[Driving, Racing, Simulation, GT / Street, Automobile]",motor-city-online
"[Action, Simulation, General, Virtual, Career]",motorsport-manager
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",mount-blade
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",mount-blade-warband
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",mount-blade-warband---napoleonic-wars
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",mount-blade-with-fire-sword
"[General, Puzzle, Miscellaneous, Puzzle, Action, General]",mousecraft
"[Action, General]",move-or-die
"[Action Adventure, Sci-Fi]",mr-robot
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",mr-shifty
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",mtv-total-request-live-trivia
"[Action, Fighting, Fighting, 3D, 3D]",mtvs-celebrity-deathmatch
"[Driving, Racing, Arcade, Motorcycle, Other, Motocross, Motocross]",mtx-mototrax
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",multiwinia-survival-of-the-flattest
"[Action, Platformer, 2D]",munin
"[Adventure, General, General]",murder-in-the-abbey
"[General, Action, Action Adventure, General, Horror, Survival]",murdered-soul-suspect
"[Action, Shooter, Shoot-'Em-Up, Vertical]",mushihimesama
"[Action, Platformer, 2D]",mushroom-11
"[Puzzle, General]",mushroom-men-truffle-trouble
"[Action, General]",mushroom-wars
"[Action, Platformer, Platformer, 2D, 2D]",mutant-mudds
"[Adventure, General, Visual Novel]",muv-luv
"[Sports, Traditional, Team, Baseball, Sim, Sim]",mvp-baseball-2003
"[Sports, Traditional, Team, Baseball, Sim, Sim]",mvp-baseball-2004
"[Sports, Traditional, Team, Baseball, Sim, Sim]",mvp-baseball-2005
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",mx-vs-atv-unleashed
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",mysims
"[Adventure, 3D, First-Person, Fantasy, Fantasy]",myst-iii-exile
"[Adventure, First-Person, Fantasy]",myst-online-uru-live
"[Adventure, 3D, First-Person, Fantasy, Fantasy]",myst-v-end-of-ages
"[Adventure, 3D, First-Person, Sci-Fi, Sci-Fi]",mysterious-journey-ii
"[Miscellaneous, Puzzle, Puzzle, Hidden Object, Puzzle, General]",mystery-case-files-dire-grove
"[Adventure, 3D, First-Person, Fantasy]",mystery-of-the-nautilus
"[Strategy, Real-Time, Fantasy, General]",myth-ii-soulblighter
"[Strategy, Real-Time, Fantasy, General]",myth-iii-the-wolf-age
"[Strategy, Real-Time, Fantasy, General, Fantasy]",myth-the-fallen-lords
"[Adventure, 3D, Modern, Third-Person, Modern]",la-noire-the-complete-edition
"[Action, General, Shooter, Shoot-'Em-Up, Top-Down]",la-cops
"[Strategy, Turn-Based, General, General]",la-grande-armee-at-austerlitz
"[Action, Platformer, 2D]",la-mulana-remake
"[Action Adventure, General, Adventure, Visual Novel]",ladykiller-in-a-bind
"[Action, General]",lakeview-cabin-collection
"[Strategy, Turn-Based, Fantasy]",land-of-legends
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",land-of-the-dead-road-to-fiddlers-green
"[Action Adventure, Adventure, General, General]",lara-croft-and-the-guardian-of-light
"[Action, Action Adventure, Platformer, Linear, 2D]",lara-croft-and-the-temple-of-osiris
"[Action Adventure, Modern, General, Modern]",lara-croft-tomb-raider-the-angel-of-darkness
"[Driving, Racing, Simulation, Rally / Offroad, Automobile]",larry-ragland-4x4-challenge
"[Action, Role-Playing, Shooter, Action RPG, Third-Person, Fantasy]",larva-mortus
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi]",laser-squad-nemesis
"[Strategy, Turn-Based, Tactics]",last-days-of-old-earth
"[Role-Playing, General]",last-word
"[Adventure, General]",late-shift
"[Adventure, 3D, First-Person, Modern, Modern]",law-order-ii-double-or-nothing
"[Adventure, 3D, First-Person, Modern, Modern]",law-order-criminal-intent
"[Adventure, 3D, First-Person, Modern, Modern]",law-order-dead-on-the-money
"[Adventure, 3D, First-Person, Modern]",law-order-justice-is-served
"[Miscellaneous, Adventure, General, General]",law-order-legacies
"[Adventure, 3D, First-Person]",layers-of-fear
"[Adventure, 3D, First-Person]",layers-of-fear-inheritance
"[Driving, Racing, Simulation, Formula One, Automobile]",le-mans-24-hours
"[Action, Shooter, Shooter, Third-Person, Modern, Historic, Historic, Arcade]",lead-and-gold-gangs-of-the-wild-west
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",leadfoot
"[Role-Playing, Strategy, Action RPG, Real-Time, MOBA, MOBA]",league-of-legends
"[Action, General]",leap-of-fate
"[Adventure, 3D, First-Person]",leaving-lyndow
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",left-4-dead
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Tactical]",left-4-dead-2
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Tactical]",left-4-dead-2-the-passing
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",left-4-dead-crash-course
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",left-behind-eternal-forces
"[Action Adventure, Horror, Horror, Survival]",legacy-of-kain-defiance
"[Action Adventure, Horror, Horror, Survival]",legacy-of-kain-soul-reaver-2
"[Strategy, Tycoon]",legacy-online
"[Adventure, 3D, First-Person, Fantasy, Third-Person, Fantasy]",legacy-dark-shadows
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",legend-of-dungeon
"[Role-Playing, General, General]",legend-of-grimrock
"[Role-Playing, First-Person, Western-Style]",legend-of-grimrock-ii
"[Action Adventure, General]",legend-of-kay-anniversary
"[Role-Playing, General, General]",legend-of-the-north-konung
"[Role-Playing, General, General]",legend-hand-of-god
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",legendary
"[Role-Playing, Action Adventure, Fantasy, Fantasy, Action RPG]",legends-of-aethereus
"[Role-Playing, Action RPG, Action RPG]",legends-of-dawn
"[General, Role-Playing, Strategy, Turn-Based, General, Tactics]",legends-of-eisenwald
"[Action, General, General]",legends-of-might-and-magic
"[Simulation, Strategy, Turn-Based, General, General, 4X]",legends-of-pegasus
"[Strategy, Turn-Based, General, Historic]",legion
"[Strategy, Turn-Based, Historic, General, Historic]",legion-arena
"[Strategy, Turn-Based, General, Tactics]",legions-of-steel
"[Action Adventure, Modern, General, Modern]",lego-batman-2-dc-super-heroes
"[Action Adventure, Modern, General, Modern]",lego-batman-the-videogame
"[Action Adventure, Open-World]",lego-city-undercover
"[Action Adventure, Adventure, General, Fantasy, General, Fantasy]",lego-harry-potter-years-1-4
"[Action Adventure, Fantasy, General, Fantasy]",lego-harry-potter-years-5-7
"[Action Adventure, Historic, General, Historic]",lego-indiana-jones-2-the-adventure-continues
"[Adventure, General, General]",lego-indiana-jones-the-original-adventures
"[Action Adventure, General]",lego-jurassic-world
"[Action Adventure, Fantasy, General, Fantasy]",lego-marvel-super-heroes
"[Action Adventure, General]",lego-marvels-avengers
"[General, Action, General]",lego-minifigures-online
"[Action Adventure, Fantasy, General, Fantasy]",lego-pirates-of-the-caribbean-the-video-game
"[Driving, Racing, General, Arcade, Other, Kart]",lego-racers-2
"[Action Adventure, Sci-Fi, Sci-Fi, General]",lego-star-wars
"[Action Adventure, Sci-Fi, Sci-Fi, General]",lego-star-wars-ii-the-original-trilogy
"[Action Adventure, Sci-Fi, Sci-Fi, General]",lego-star-wars-iii-the-clone-wars
"[Action Adventure, General]",lego-star-wars-the-force-awakens
"[Historic, Action Adventure, General, Fantasy]",lego-the-hobbit
"[Action Adventure, Adventure, General, Fantasy, General, Linear]",lego-the-lord-of-the-rings
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",lego-universe
"[Action Adventure, Sandbox]",lego-worlds
"[Action Adventure, Adventure, Third-Person, Open-World, Modern, Modern]",leisure-suit-larry-box-office-bust
"[Adventure, 3D, Modern, Third-Person, Modern]",leisure-suit-larry-magna-cum-laude
"[Adventure, Third-Person, Text, Point-and-Click, Modern, Modern]",leisure-suit-larry-reloaded
"[Action Adventure, Linear]",lemma
"[Action, Platformer, Platformer, 3D, 3D]",lemony-snickets-a-series-of-unfortunate-events
"[Action, Fighting, 2D]",lethal-league
"[Action, Shooter, First-Person, Arcade]",lethal-vr
"[Strategy, Management, Government]",lethis---path-of-progress
"[Puzzle, General, Logic]",letter-quest-grimms-journey
"[Strategy, General, General]",leviathan-warships
"[Role-Playing, Action Adventure, First-Person, Linear, Western-Style]",lichdom-battlemage
"[Action Adventure, Open-World]",lichtspeer
"[Platformer, 2D, Action, Platformer, 2D]",life-goes-on
"[Historic, Action Adventure, General]",life-is-feudal-your-own
"[Action Adventure, Sci-Fi, General]",life-is-strange
"[Action Adventure, General]",life-is-strange-episode-1---chrysalis
"[Action Adventure, General]",life-is-strange-episode-2---out-of-time
"[Action Adventure, General]",life-is-strange-episode-3---chaos-theory
"[Action Adventure, General]",life-is-strange-episode-4---dark-room
"[Action Adventure, General]",life-is-strange-episode-5---polarized
"[Sci-Fi, Action Adventure, Sci-Fi, General]",lifeless-planet
"[Adventure, First-Person, Modern]",lifestream
"[Miscellaneous, Puzzle, General]",light
"[Simulation, General]",light-of-altair
"[General, Role-Playing, Japanese-Style]",lightning-returns-final-fantasy-xiii
"[Adventure, General, General, Point-and-Click]",lilly-looking-through
"[Action, Platformer, Platformer, 2D, 2D]",limbo
"[Action, Strategy, Real-Time, General, Defense]",line-of-defense-tactics---tactical-advantage
"[Action, Shooter, Shooter, First-Person, Historic, Arcade]",line-of-sight-vietnam
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",line-rider-2-unbound
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",lineage-ii-the-chaotic-chronicle
"[Role-Playing, General, Massively Multiplayer Online, Fantasy]",lineage-the-blood-pledge
"[Puzzle, Action]",linelight
"[Sports, Traditional, Individual, Golf, Sim, Sim]",links-2001
"[Sports, Traditional, Golf, Sim]",links-2003
"[Role-Playing, PC-style RPG, Western-Style]",lionheart-legacy-of-the-crusader
"[Action, Role-Playing, General]",lisa
"[Miscellaneous, Puzzle, Action, Puzzle, Action]",little-inferno
