genre,url
"[Action, General, General]",guncraft
"[Action, General, General]",gunman-chronicles
"[Miscellaneous, Puzzle, General, Puzzle, General]",gunpoint
"[Puzzle, General]",gunpowder
"[Action, General, General]",guns-of-icarus
"[Action, Simulation, Flight, Flight, Combat]",guns-of-icarus-online
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",guns-gore-cannoli
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching]",gyromancer
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",fear
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",fear-2-project-origin
"[Modern, Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",fear-3
"[Action, Shooter, First-Person, Modern]",fear-combat
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",fear-extraction-point
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",fear-perseus-mandate
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2001
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2002
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2010
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2011
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2012
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-2013
"[Driving, Racing, Simulation, Formula One, Automobile]",f1-2014
"[Racing, Simulation, Automobile]",f1-2015
"[Racing, Simulation, Automobile]",f1-2016
"[Driving, Racing, Formula One, Formula One]",f1-challenge-99-02
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-championship-season-2000
"[Formula One, Driving, Racing, Arcade, Kart, Formula One, Automobile]",f1-race-stars
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",f1-world-grand-prix
"[Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style]",fable-iii
"[Role-Playing, Action RPG, Action RPG]",fable-the-lost-chapters
"[Adventure, General, General, Point-and-Click]",face-noir
"[Strategy, Real-Time, Historic, General, Historic]",faces-of-war
"[Miscellaneous, Board / Card Game]",faeria
"[Role-Playing, General, General]",faery-legends-of-avalon
"[Action, General, Adventure, 3D, Third-Person]",fahrenheit-indigo-prophecy-remastered
"[Simulation, Flight, Helicopter, Helicopter, Civilian]",fair-strike
"[Role-Playing, Japanese-Style]",fairy-fencer-f
"[Simulation, Flight, Modern Jet, Modern Jet, Combat]",falcon-40
"[Simulation, Flight, Modern Jet, Modern Jet, Combat]",falcon-40-allied-force
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi, Sci-Fi]",fallen-earth-welcome-to-the-apocalypse
"[Strategy, Turn-Based, Fantasy, General, 4X]",fallen-enchantress-legendary-heroes
"[Role-Playing, First-Person, First-Person, PC-style RPG, PC-style RPG, Western-Style]",fallout
"[Role-Playing, First-Person, First-Person, PC-style RPG, Western-Style]",fallout-2
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-3
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-3---operation-anchorage
"[Role-Playing, First-Person, First-Person, General, Western-Style]",fallout-3-broken-steel
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-3-mothership-zeta
"[Role-Playing, First-Person, First-Person, General, Western-Style]",fallout-3-point-lookout
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-3-the-pitt
"[General, Role-Playing, Western-Style]",fallout-4
"[Role-Playing, Western-Style]",fallout-4-automatron
"[Role-Playing, Western-Style]",fallout-4-far-harbor
"[Role-Playing, Western-Style]",fallout-4-nuka-world
"[Role-Playing, Western-Style]",fallout-4-wasteland-workshop
"[Strategy, General]",fallout-shelter
"[Role-Playing, Action RPG, Action RPG]",fallout-tactics-brotherhood-of-steel
"[Role-Playing, Action RPG, First-Person, First-Person, Western-Style]",fallout-new-vegas
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-new-vegas---dead-money
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-new-vegas---honest-hearts
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-new-vegas---lonesome-road
"[Role-Playing, First-Person, First-Person, Western-Style]",fallout-new-vegas---old-world-blues
"[Action Adventure, Fantasy, General, Fantasy]",family-guy-back-to-the-multiverse
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",fantastic-4
"[Strategy, Turn-Based, Fantasy, Fantasy, Tactics]",fantasy-wars
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",far-cry
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",far-cry-2
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",far-cry-3
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",far-cry-3-blood-dragon
"[Action, Shooter, First-Person, Modern, Arcade]",far-cry-4
"[Action, Shooter, First-Person, Arcade]",far-cry-primal
"[Strategy, Real-Time, General, General]",far-gate
"[Simulation, General, Virtual, Career]",farming-simulator-15
"[Simulation, Virtual, Career]",farming-simulator-17
"[Miscellaneous, General, Simulation, General, General, Virtual, Career]",farming-simulator-2013
"[Action Adventure, Sci-Fi, Sci-Fi, General]",farscape-the-game
"[Sports, Alternative, Bowling, Bowling]",fast-lanes-bowling
"[Role-Playing, Action RPG, Third-Person, Action RPG]",fate
"[Strategy, Real-Time, Fantasy, General, Fantasy]",fate-of-the-dragon
"[Strategy, General, General]",fate-of-the-world
"[Strategy, General, General]",fate-of-the-world-tipping-point
"[Action Adventure, Adventure, General, 3D, First-Person]",fated-the-silent-oath
"[Action, Platformer, 2D]",feist
"[Action, Platformer, 2D]",fenix-rage
"[Adventure, General, General]",fester-mudd-curse-of-the-gold---episode-1
"[Action, Platformer, Platformer, 2D, 2D]",fez
"[Action, Strategy, General, Real-Time, General, Defense]",fieldrunners-2
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-07-soccer
"[Sports, Traditional, Team, Ice Hockey, Soccer, Sim, Sim, Sim]",fifa-14
"[Sports, Traditional, Team, Soccer, Sim]",fifa-15
"[Sports, Team, Soccer, Sim]",fifa-16
"[Sports, Team, Soccer, Sim]",fifa-17
"[Sports, Traditional, Soccer, Sim, Sim]",fifa-2001-major-league-soccer
"[Sports, Traditional, Team, Soccer, Management, Management]",fifa-manager-09
"[Sports, Traditional, Team, Soccer, Management, Management]",fifa-manager-10
"[Sports, Traditional, Soccer, Management, Management]",fifa-manager-11
"[Sports, Traditional, Team, Soccer, Management, Management]",fifa-manager-12
"[Sports, Traditional, Team, Soccer, Management, Management]",fifa-manager-13
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-06
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-08
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-09
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-10
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-11
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-12
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-13
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-2002
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-2003
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-2004
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-soccer-2005
"[Sports, Traditional, Team, Soccer, Sim, Sim]",fifa-world-cup-germany-2006
"[Role-Playing, Action RPG]",fight-the-dragon
"[Simulation, Flight, WWII, WWII]",fighter-ace-35
"[Role-Playing, General, General]",fighting-legends
"[Racing, Arcade, Automobile]",fim-speedway-grand-prix-15
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",final-exam
"[Role-Playing, Console-style RPG, Japanese-Style]",final-fantasy-iii
"[Role-Playing, Japanese-Style]",final-fantasy-ix
"[Role-Playing, Action RPG]",final-fantasy-type-0-hd
"[Miscellaneous, Compilation]",final-fantasy-x-x-2-hd-remaster
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",final-fantasy-xi
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",final-fantasy-xi-chains-of-promathia
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",final-fantasy-xi-treasures-of-aht-urhgan
"[Role-Playing, Console-style RPG, Japanese-Style]",final-fantasy-xiii
"[Role-Playing, Console-style RPG, Japanese-Style]",final-fantasy-xiii-2
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",final-fantasy-xiv-online
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",final-fantasy-xiv-online-a-realm-reborn
"[Massively Multiplayer Online, Fantasy, Role-Playing, Massively Multiplayer]",final-fantasy-xiv-heavensward
"[Role-Playing, Massively Multiplayer]",final-fantasy-xiv-stormblood
"[Miscellaneous, Puzzle, Action]",fire
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",fireburst
"[Shooter, Sci-Fi, Sci-Fi, Action, Shooter, Third-Person, Arcade]",firefall
"[Simulation, Flight, WWII, WWII, Combat]",firepower-for-microsoft-combat-flight-simulator-3
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi]",firestarter
"[General, Adventure, 3D, First-Person]",firewatch
"[Strategy, Real-Time, Military, Military]",first-battalion
"[Action, Beat-'Em-Up]",fist-of-jesus
"[Action, Beat-'Em-Up, General, Beat-'Em-Up, 2D]",fist-puncher
"[Action Adventure, Adventure, General, Survival]",five-nights-at-freddys
"[Action Adventure, Adventure, General, Survival]",five-nights-at-freddys-2
"[Action, General]",five-nights-at-freddys-3
"[Action, General, Action Adventure, Survival]",five-nights-at-freddys-4
"[Action Adventure, Survival]",five-nights-at-freddys-sister-location
"[Role-Playing, Action RPG]",five-guardians-of-david
"[Simulation, Flight, Modern Jet, Modern Jet, Combat]",flanker-20
"[Simulation, Flight, Modern Jet]",flanker-25
"[Strategy, Turn-Based, Historic]",flashpoint-germany
"[Action, Platformer, 2D]",flat-kingdom
"[Driving, Racing, Demolition Derby, Arcade, Demolition Derby, Automobile]",flatout
"[Driving, Racing, Demolition Derby, Arcade, Demolition Derby, Automobile]",flatout-2
"[Driving, Racing, Demolition Derby, Arcade, Automobile]",flatout-3-chaos-destruction
"[General, Racing, Arcade, Automobile]",flatout-4-total-insanity
"[Driving, Racing, Demolition Derby, Arcade, Demolition Derby, Automobile]",flatout-ultimate-carnage
"[Simulation, Flight, Civilian Plane, Civilian]",flight-simulator-2002
"[Simulation, Flight, Modern Jet, Combat]",flight-simulator-x-acceleration
"[Action, Platformer, 2D]",flinthook
"[Miscellaneous, Puzzle, Action, Puzzle, General, Puzzle, General]",flock!
"[Miscellaneous, Puzzle, Action]",flockers
"[Strategy, Turn-Based, Sci-Fi]",flotilla
"[Miscellaneous, Puzzle, General, Puzzle, General]",flyn
"[Simulation, Flight, WWI, WWI]",flyboys-squadron
"[Sports, Traditional, Team, Soccer, Management, Management]",football-manager-2010
"[Sports, Traditional, Team, Soccer, Management, Management]",football-manager-2011
"[Sports, Traditional, Team, Football, Soccer, Management, Management]",football-manager-2012
"[Sports, Traditional, Team, Soccer, Management, Management]",football-manager-2013
"[Sports, Traditional, Team, Soccer, Management, Management]",football-manager-2014
"[Sports, Traditional, Team, Soccer, Management]",football-manager-2015
"[Sports, Team, Soccer, Management]",football-manager-2016
"[Sports, Team, Soccer, Management]",football-manager-2017
"[Sports, Traditional, Team, Soccer, Management, Management]",football-manager-live
"[Sports, Traditional, Team, Football, Management, Management, Sim]",football-mogul-2007
"[Action Adventure, General]",for-honor
"[Role-Playing, Action RPG, Action RPG]",forced
"[Role-Playing, Action RPG]",forced-showdown
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",ford-bold-moves-street-racing
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",ford-racing
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",ford-racing-off-road
"[Adventure, 3D, First-Person, Fantasy, Fantasy]",forever-worlds---enter-the-unknown
"[Action, General, General]",forge
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",forgotten-realms-demon-stone
"[Adventure, General]",form
"[Racing, Arcade, Futuristic]",formula-fusion
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",forsaken-world
"[Action, Shooter, Third-Person, Sci-Fi, Arcade]",fortified
"[Action Adventure, Puzzle, Action, Fantasy, General, Fantasy]",fortix-2
"[Strategy, Real-Time, Command]",forts
"[Role-Playing, Action RPG, Action RPG]",fortune-summoners-secret-of-the-elemental-stone
"[Racing, Simulation, Automobile]",forza-horizon-3
"[Action, Platformer, 2D]",fossil-echo
"[Action, General, General, Arcade]",fotonica
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",foul-play
"[Action, Shooter, Shooter, First-Person, Modern, Modern]",fps-creator
"[Miscellaneous, Puzzle, General, General, Puzzle, Puzzle]",fract-osc
"[Strategy, Real-Time, Sci-Fi, General]",fractured-space
"[Adventure, Visual Novel]",fragments-of-him
"[Adventure, General, Point-and-Click]",fran-bow
"[Sports, Team, Ice Hockey, Sim]",franchise-hockey-manager-2
"[Sports, Team, Ice Hockey, Sim]",franchise-hockey-manager-3
"[Action Adventure, Sci-Fi, Sci-Fi, General]",frank-herberts-dune
"[Strategy, Real-Time, Fantasy, General]",fray
"[General, Strategy, Real-Time, Defense]",freaking-meatbags
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",free-realms
"[Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern]",freedom-fighters
"[Role-Playing, Action RPG, Action RPG]",freedom-force
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",freedom-force-vs-the-3rd-reich
"[Action, Platformer, 2D]",freedom-planet
"[Action Adventure, Sci-Fi, General]",freedom-first-resistance
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",freelancer
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",freespace-2
"[Sports, Traditional, Team, Basketball, Arcade, Arcade]",freestyle-street-basketball
"[Horror, Action Adventure, Survival]",friday-the-13th-the-game
"[Miscellaneous, Board Games, Board Games, Board / Card Game]",fritz-8-deluxe
"[Miscellaneous, Board Games, Board Games, Board / Card Game]",fritz-9-play-chess
"[Action, General, General, Platformer, 3D]",frogger-2-swampys-revenge
"[Action Adventure, Adventure, First-Person, Linear, Sci-Fi, Sci-Fi]",from-dusk-till-dawn
"[Strategy, Adventure, General, General, General]",from-dust
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",front-mission-evolved
"[Sports, Traditional, Team, Football, Management, Sim]",front-office-football-2004
"[Strategy, Real-Time, Historic, Historic]",frontline-fields-of-thunder
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",frontlines-fuel-of-war
"[General, Sports, Team, Futuristic]",frozen-cortex
"[Strategy, Real-Time, Fantasy, Fantasy]",frozen-hearth
"[Strategy, Turn-Based, General, Modern, Tactics]",frozen-synapse
"[Sci-Fi, Modern, Strategy, Turn-Based, Tactics]",frozen-synapse-prime
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",ftl-faster-than-light
"[Driving, Racing, General, General]",fuel
"[Miscellaneous, Puzzle, General, Puzzle, General]",full-bore
"[Strategy, Real-Time, Military, General, Military]",full-spectrum-warrior
"[Strategy, Real-Time, Military, General, Military]",full-spectrum-warrior-ten-hammers
"[Adventure, General]",full-throttle
"[Adventure, Point-and-Click]",full-throttle-remastered
"[Action, Shooter, Shooter, Third-Person, Fantasy, Fantasy, Arcade]",fur-fighters
"[Action, Fighting, 3D]",furi
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",fury
"[Action Adventure, Open-World]",future-unfolding
"[Sports, Traditional, Soccer, Management]",fx-futbol-20
"[Action Adventure, Horror, Horror, Survival]",i-am-alive
"[Miscellaneous, General]",i-am-bread
"[Role-Playing, Japanese-Style]",i-am-setsuna
"[Adventure, General]",i-cant-escape-darkness
"[Adventure, 3D, First-Person]",i-expect-you-to-die
"[Role-Playing, General, General]",i-of-the-dragon
"[Action, Platformer, 2D]",i-want-to-be-human
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Arcade]",i-was-an-atomic-mutant!
"[Action Adventure, Horror, Survival]",im-not-alone
"[Action, General]",i-zombie
"[Adventure, General]",i-fluid
"[Action Adventure, Survival]",ians-eyes
"[General, Miscellaneous, Puzzle, Action]",ibb-obb
"[Action, General, General]",ice-age-dawn-of-the-dinosaurs
"[Role-Playing, PC-style RPG, General, PC-style RPG, Western-Style]",icewind-dale
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",icewind-dale-ii
"[Role-Playing, PC-style RPG, Western-Style]",icewind-dale-enhanced-edition
"[Role-Playing, General, PC-style RPG, Western-Style]",icewind-dale-heart-of-winter
"[Action, Platformer, 2D]",icey
"[Role-Playing, General]",icy
"[Action Adventure, Modern, General]",igi-2-covert-strike
"[Driving, Racing, Arcade, Arcade, Automobile]",ignite
"[Action, Shooter, Scrolling, Shoot-'Em-Up, Vertical]",ikaruga
"[Simulation, Flight, WWII, WWII, Combat]",il-2-sturmovik
"[Simulation, Flight, WWII, WWII, Combat]",il-2-sturmovik-1946
"[WWI, Simulation, Flight, WWII, Combat]",il-2-sturmovik-battle-of-stalingrad
"[Simulation, Flight, WWII, WWII, Combat]",il-2-sturmovik-cliffs-of-dover
"[Simulation, Flight, WWII, WWII, Combat]",il-2-sturmovik-forgotten-battles
"[Simulation, Flight, WWII, WWII, Combat]",il-2-sturmovik-forgotten-battles---ace
"[Strategy, City Building, Management, Historic, Historic, Government]",immortal-cities-children-of-the-nile
"[Role-Playing, Action RPG]",immortal-planet
"[Action, First-Person, Shooter, Arcade]",immortal-redneck
"[Adventure, General]",impact-winter
"[Strategy, Real-Time, Historic, General, Historic]",imperial-glory
"[Strategy, Real-Time, Management, Historic, Historic, Government]",imperium-romanum
"[Strategy, General, General]",impire
"[Strategy, Real-Time, Fantasy, General, Fantasy]",impossible-creatures
"[Strategy, Real-Time, General]",impossible-creatures-steam-edition
"[Action, Puzzle]",imprint-x
"[Action, Platformer, 2D]",in-between
"[Adventure, General, General]",in-cold-blood
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",incoming-forces
"[Miscellaneous, Puzzle, Action, Puzzle, General, General]",incredipede
"[Simulation, Sci-Fi, Space, Large Spaceship, Large Spaceship, Civilian]",independence-war-2-edge-of-chaos
"[Action Adventure, Modern, General, Modern]",indiana-jones-and-the-emperors-tomb
"[Adventure, 3D, Modern, Third-Person, Modern]",indigo-prophecy
"[Strategy, Tycoon, Management, Business / Tycoon]",industry-giant-ii
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",indycar-series
"[Action, Shooter, Shooter, Third-Person, Fantasy, Fantasy, Arcade]",infernal
"[Massively Multiplayer Online, Modern, Role-Playing, Massively Multiplayer]",infestation-survivor-stories-the-war-z
"[Strategy, Real-Time, Sci-Fi, Sci-Fi]",infested-planet
"[Strategy, Real-Time, MOBA, MOBA]",infinite-crisis
"[Action, General]",infinity-runner
"[Action, Fighting, Fighting, 2D, 2D]",injustice-gods-among-us---ultimate-edition
"[Action, Platformer, 2D]",ink
"[Miscellaneous, General, General]",inmomentum
"[Action, Shooter, First-Person, Arcade]",inner-chains
"[Role-Playing, PC-style RPG, Western-Style]",inquisitor
"[Action, Action Adventure, Shooter, Shooter, Open-World, Scrolling, Scrolling, Shoot-'Em-Up, Horizontal]",insanely-twisted-shadow-planet
"[Action Adventure, Sci-Fi, Sci-Fi, General]",insecticide-episode-1
"[Action, Platformer, 2D]",inside
"[Action, Platformer, 2D]",inside-my-radio
"[Shooter, Modern, Action, Shooter, First-Person, Tactical, Modern]",insurgency
"[Strategy, Real-Time, Tactics]",interloper
"[Simulation, Driving, Car Combat, Car Combat, Vehicle, Combat]",interstate-76
"[Strategy, General]",interstellar-trader-2
"[Action Adventure, General]",into-the-stars
"[Action, Shooter, Shooter, Scrolling, Scrolling]",intrusion-2
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",inversion
"[Sci-Fi, Strategy, Turn-Based, General, Tactics]",invisible-inc
"[Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical]",ion-assault
"[Action, General, Arcade]",ionball-2-ionstorm
"[Driving, Racing, Arcade, Other, Other]",iracing
"[Action, Strategy, Shooter, Real-Time, General, Third-Person, Defense, Sci-Fi]",iron-brigade
"[Strategy, General, General]",iron-front-liberation-1944
"[Action, Shooter, Shooter, First-Person, Fantasy, Arcade]",iron-grip-warlord
"[Action, General, General]",iron-man
"[Action, General, General]",iron-sky-invasion
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",iron-storm
"[Simulation, Tank, Vehicle, Combat]",iron-warriors-t-72-tank-command
"[Puzzle, Matching]",ironcast
"[Strategy, General, General]",ironclad-tactics
"[Rail, Action, Shooter, Light Gun]",is-defense
"[Action, Driving, Action Adventure, Modern, Mission-based, General]",island-xtreme-stunts
"[Adventure, General, General, Point-and-Click]",its-the-big-game-charlie-brown
"[Role-Playing, General, General]",ittle-dew
"[Action, Platformer, 2D]",hack-n-slash
"[General, Miscellaneous, General]",hacknet
"[Strategy, Turn-Based, Tactics]",halcyon-6-starbase-commander
"[Role-Playing, Action RPG]",half-minute-hero-the-second-coming
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",half-life
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",half-life-2
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",half-life-2-episode-one
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",half-life-2-episode-two
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",half-life-blue-shift
"[Role-Playing, Action RPG, Action RPG]",half-minute-hero-super-mega-neo-climax-ultimate-boy
"[Sci-Fi, Strategy, Turn-Based, Tactics]",halfway
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",halo-2
"[Strategy, Real-Time, General]",halo-wars-2
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",halo-combat-evolved
"[Action, General, General, Shooter, Scrolling, Shoot-'Em-Up, Top-Down, Vertical]",halo-spartan-assault
"[Scrolling, Action, Shooter, Shoot-'Em-Up, Top-Down, Vertical]",halo-spartan-strike
"[Adventure, General, General]",hamiltons-great-adventure
"[Strategy, Turn-Based, Historic, Tactics]",hammer-sickle
"[General, Action, General]",hammerwatch
"[Role-Playing, Miscellaneous, General, Board / Card Game]",hand-of-fate
"[Adventure, General, General]",hans-christian-andersen-the-ugly-prince-duckling
"[Action, Adventure, General, Rhythm, General, Music]",happy-feet
"[Role-Playing, Action RPG, Action RPG]",harbinger
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",hard-reset
"[Action, Shooter, First-Person, Arcade]",hard-reset-redux
"[Role-Playing, PC-style RPG, Western-Style]",hard-to-be-a-god
"[Simulation, Driving, Car Combat, Car Combat, Vehicle, Combat]",hard-truck-apocalypse
"[Historic, Strategy, Turn-Based, General, Tactics]",hard-west
"[Action, Platformer, 2D, Platformer, 2D]",harold
"[Action Adventure, Fantasy, General, Fantasy, Open-World]",harry-potter-and-the-chamber-of-secrets
"[Action, Shooter, Shooter, Third-Person, Fantasy, Fantasy, Arcade]",harry-potter-and-the-deathly-hallows-part-1
"[Action, Shooter, Shooter, Third-Person, Fantasy, Fantasy, Arcade]",harry-potter-and-the-deathly-hallows-part-2
"[Action Adventure, Fantasy, General, Fantasy]",harry-potter-and-the-goblet-of-fire
"[Action Adventure, Fantasy, General, Fantasy]",harry-potter-and-the-half-blood-prince
"[Action Adventure, Fantasy, General, Fantasy]",harry-potter-and-the-order-of-the-phoenix
"[Action Adventure, Fantasy, General, Fantasy]",harry-potter-and-the-prisoner-of-azkaban
"[Action Adventure, Fantasy, General, Fantasy]",harry-potter-and-the-sorcerers-stone
"[Sports, Alternative, Team, Individual, Other, Other]",harry-potter-quidditch-world-cup
